,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AMZN,8797,83.52149963378906,265261.3677215576
1,2019-01-31,BUY,COST,1378,192.34780883789062,206.08714294433594
2,2019-02-28,SELL,COST,924,198.9813690185547,184064.87211608887
3,2019-02-28,BUY,AMZN,2243,82.05449676513672,16.63587188720703
4,2019-03-29,SELL,COST,453,220.1251983642578,99733.350730896
5,2019-03-29,BUY,AMZN,586,88.6709976196289,47772.14612579346
6,2019-03-29,BUY,GS,287,166.41082763671875,12.238594055175781
7,2019-04-30,SELL,AMZN,873,96.92150115966797,84624.70910644531
8,2019-04-30,BUY,GS,469,180.111572265625,152.3817138671875
9,2019-05-31,SELL,AMZN,1738,90.81600189208984,157990.59300231934
10,2019-05-31,BUY,GS,964,163.8295135498047,58.94194030761719
11,2019-06-28,SELL,AMZN,898,95.21399688720703,85561.11114501953
12,2019-06-28,BUY,GS,490,174.27818298339844,164.80148315429688
13,2019-07-31,SELL,GS,1702,193.5841522216797,329645.0285644531
14,2019-07-31,BUY,AMZN,3472,94.92649841308594,60.22607421875
15,2019-08-30,SELL,GS,141,178.99696350097656,25298.797927856445
16,2019-08-30,BUY,AMZN,283,89.31999969482422,21.238014221191406
17,2019-09-30,SELL,GS,182,183.862548828125,33484.22190093994
18,2019-09-30,BUY,AMZN,388,86.27249908447266,10.492256164550781
19,2019-10-31,SELL,AMZN,273,88.99949645996094,24307.354789733887
20,2019-10-31,BUY,GS,128,189.8807373046875,2.6204147338867188
21,2019-11-29,SELL,GS,10,196.16287231445312,1964.249137878418
22,2019-11-29,BUY,AMZN,21,90.92549896240234,54.81365966796875
23,2019-12-31,SELL,AMZN,99,92.34449768066406,9196.918930053711
24,2019-12-31,SELL,COST,1,271.24261474609375,9468.161544799805
25,2019-12-31,BUY,GS,46,203.329833984375,114.98918151855469
