,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,18746,25.100048065185547,529474.4989700317
1,2019-01-31,BUY,GS,3016,175.53790283203125,52.18402862548828
2,2019-02-28,SELL,GS,445,172.4342803955078,76785.43880462646
3,2019-02-28,BUY,BAC,3011,25.497234344482422,13.266193389892578
4,2019-03-29,SELL,BAC,3595,23.718149185180664,85280.01251411438
5,2019-03-29,BUY,GS,512,166.4108428955078,77.66095161437988
6,2019-04-30,SELL,BAC,5175,26.703536987304688,138268.46486091614
7,2019-04-30,SELL,GS,1157,180.11158752441406,346657.5716266632
8,2019-04-30,BUY,JPM,3519,98.48650360107422,83.56545448303223
9,2019-05-31,SELL,GS,10,163.8295440673828,1721.8608951568604
10,2019-05-31,SELL,JPM,63,90.80230712890625,7442.406244277954
11,2019-05-31,BUY,BAC,315,23.570619583129883,17.661075592041016
12,2019-06-28,SELL,BAC,25,24.614139556884766,633.0145645141602
13,2019-06-28,SELL,GS,40,174.2781982421875,7604.14249420166
14,2019-06-28,BUY,JPM,82,92.31200408935547,34.55815887451172
15,2019-07-31,SELL,BAC,39,26.952529907226562,1085.7068252563477
16,2019-07-31,SELL,GS,32,193.58413696289062,7280.399208068848
17,2019-07-31,BUY,JPM,73,98.73104095458984,73.03321838378906
18,2019-08-30,SELL,GS,14,178.9969940185547,2578.9911346435547
19,2019-08-30,SELL,JPM,99,93.29011535644531,11814.71255493164
20,2019-08-30,BUY,BAC,495,23.8463077545166,10.790216445922852
21,2019-09-30,SELL,BAC,237,25.777612686157227,6120.084423065186
22,2019-09-30,SELL,JPM,52,100.55038452148438,11348.704418182373
23,2019-09-30,BUY,GS,61,183.862548828125,133.08893966674805
24,2019-10-31,SELL,BAC,190,27.771318435668945,5409.639442443848
25,2019-10-31,SELL,JPM,46,108.25241088867188,10389.250343322754
26,2019-10-31,BUY,GS,54,189.88070678710938,135.69217681884766
27,2019-11-29,SELL,BAC,127,29.35222625732422,3863.4249114990234
28,2019-11-29,SELL,JPM,12,113.70248413085938,5227.854721069336
29,2019-11-29,BUY,GS,26,196.1628875732422,127.61964416503906
30,2019-12-31,SELL,BAC,120,31.04020881652832,3852.4447021484375
31,2019-12-31,SELL,JPM,6,119.35921478271484,4568.599990844727
32,2019-12-31,BUY,GS,22,203.32984924316406,95.34330749511719
