,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,35923,25.100051879882812,98330.83631896973
1,2019-01-31,BUY,JPM,1118,87.88227081298828,78.45755004882812
2,2019-02-28,SELL,JPM,1117,88.51355743408203,98948.10120391846
3,2019-02-28,BUY,BAC,3880,25.49723243713379,18.83934783935547
