,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,18746,25.100048065185547,529474.4989700317
1,2019-01-31,BUY,GS,3016,175.53794860839844,52.04596710205078
2,2019-02-28,SELL,GS,445,172.4342803955078,76785.30074310303
3,2019-02-28,BUY,BAC,3011,25.497230529785156,13.139617919921875
4,2019-03-29,SELL,BAC,3595,23.718154907226562,85279.90650939941
5,2019-03-29,BUY,GS,512,166.41085815429688,77.54713439941406
6,2019-04-30,SELL,BAC,5175,26.703533172607422,138268.33130264282
7,2019-04-30,SELL,GS,1157,180.11160278320312,346657.45572280884
8,2019-04-30,BUY,JPM,3519,98.48651885986328,83.39585494995117
9,2019-05-31,SELL,GS,10,163.82952880859375,1721.6911430358887
10,2019-05-31,SELL,JPM,63,90.80231475830078,7442.236972808838
11,2019-05-31,BUY,BAC,315,23.570619583129883,17.491804122924805
12,2019-06-28,SELL,BAC,25,24.6141414642334,632.8453407287598
13,2019-06-28,SELL,GS,40,174.2781982421875,7603.97327041626
14,2019-06-28,BUY,JPM,82,92.31200408935547,34.38893508911133
15,2019-07-31,SELL,BAC,39,26.95252799987793,1085.5375270843506
16,2019-07-31,SELL,GS,32,193.58413696289062,7280.229909896851
17,2019-07-31,BUY,JPM,73,98.73104858398438,72.86336326599121
18,2019-08-30,SELL,GS,14,178.99693298339844,2578.8204250335693
19,2019-08-30,SELL,JPM,99,93.29013061523438,11814.543355941772
20,2019-08-30,BUY,BAC,495,23.8463134765625,10.618185043334961
21,2019-09-30,SELL,BAC,237,25.77761459350586,6119.912843704224
22,2019-09-30,SELL,JPM,52,100.55037689208984,11348.532442092896
23,2019-09-30,BUY,GS,61,183.862548828125,132.9169635772705
24,2019-10-31,SELL,BAC,190,27.771320343017578,5409.46782875061
25,2019-10-31,SELL,JPM,46,108.25239562988281,10389.07802772522
26,2019-10-31,BUY,GS,54,189.88070678710938,135.51986122131348
27,2019-11-29,SELL,BAC,127,29.352224349975586,3863.252353668213
28,2019-11-29,SELL,JPM,12,113.70247650146484,5227.682071685791
29,2019-11-29,BUY,GS,26,196.162841796875,127.44818496704102
30,2019-12-31,SELL,BAC,120,31.04020881652832,3852.2732429504395
31,2019-12-31,SELL,JPM,6,119.35919189453125,4568.428394317627
32,2019-12-31,BUY,GS,22,203.32984924316406,95.17171096801758
