,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,3316,39.45887756347656,869154.3619995117
1,2019-01-31,BUY,JPM,2201,87.88227081298828,675725.4839401245
2,2019-01-31,BUY,PFE,22005,30.706890106201172,20.36715316772461
3,2019-02-28,SELL,AAPL,3315,41.935054779052734,139035.07374572754
4,2019-02-28,SELL,JPM,813,88.51355743408203,210996.59593963623
5,2019-02-28,BUY,PFE,6597,31.980756759643555,19.543596267700195
