,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,18746,25.10004997253418,529474.4632148743
1,2019-01-31,BUY,GS,3016,175.53790283203125,52.14827346801758
2,2019-02-28,SELL,GS,445,172.4342803955078,76785.403049469
3,2019-02-28,BUY,BAC,3011,25.497230529785156,13.241924285888672
4,2019-03-29,SELL,BAC,3595,23.718156814575195,85280.01567268372
5,2019-03-29,BUY,GS,512,166.41079711914062,77.68754768371582
6,2019-04-30,SELL,BAC,5175,26.70353126525879,138268.46184539795
7,2019-04-30,SELL,GS,1157,180.11154174804688,346657.5156478882
8,2019-04-30,BUY,JPM,3519,98.48649597167969,83.53632354736328
9,2019-05-31,SELL,GS,10,163.82957458496094,1721.8320693969727
10,2019-05-31,SELL,JPM,63,90.80229949951172,7442.376937866211
11,2019-05-31,BUY,BAC,315,23.57061767578125,17.632369995117188
12,2019-06-28,SELL,BAC,25,24.614137649536133,632.9858112335205
13,2019-06-28,SELL,GS,40,174.27821350097656,7604.114351272583
14,2019-06-28,BUY,JPM,82,92.31200408935547,34.53001594543457
15,2019-07-31,SELL,BAC,39,26.952529907226562,1085.6786823272705
16,2019-07-31,SELL,GS,32,193.58413696289062,7280.3710651397705
17,2019-07-31,BUY,JPM,73,98.73104095458984,73.00507545471191
18,2019-08-30,SELL,GS,14,178.99697875976562,2578.9627780914307
19,2019-08-30,SELL,JPM,99,93.29011535644531,11814.684198379517
20,2019-08-30,BUY,BAC,495,23.846315383911133,10.75808334350586
21,2019-09-30,SELL,BAC,237,25.777610778808594,6120.051837921143
22,2019-09-30,SELL,JPM,52,100.55037689208984,11348.671436309814
23,2019-09-30,BUY,GS,61,183.86256408691406,133.05502700805664
24,2019-10-31,SELL,BAC,190,27.77132225036621,5409.606254577637
25,2019-10-31,SELL,JPM,46,108.2524185180664,10389.217506408691
26,2019-10-31,BUY,GS,54,189.88072204589844,135.65851593017578
27,2019-11-29,SELL,BAC,127,29.352224349975586,3863.391008377075
28,2019-11-29,SELL,JPM,12,113.70245361328125,5227.82045173645
29,2019-11-29,BUY,GS,26,196.16285705566406,127.58616828918457
30,2019-12-31,SELL,BAC,120,31.040203094482422,3852.410539627075
31,2019-12-31,SELL,JPM,6,119.35917663574219,4568.565599441528
32,2019-12-31,BUY,GS,22,203.329833984375,95.30925178527832
