,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,35923,25.100051879882812,98330.83631896973
1,2019-01-31,BUY,JPM,1118,87.88227844238281,78.44902038574219
2,2019-02-28,SELL,JPM,1118,88.5135498046875,99036.59770202637
3,2019-02-28,BUY,BAC,3884,25.49723243713379,5.346916198730469
4,2019-08-16,SELL,BAC,39807,22.903976440429688,911743.9370803833
5,2019-08-30,BUY,BAC,38234,23.8463077545166,4.206394195556641
