,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,18746,25.100053787231445,529474.3917045593
1,2019-01-31,BUY,GS,3016,175.5378875732422,52.12278366088867
2,2019-02-28,SELL,GS,445,172.43429565429688,76785.384349823
3,2019-02-28,BUY,BAC,3011,25.497234344482422,13.211738586425781
4,2019-03-29,SELL,BAC,3595,23.718154907226562,85279.97863006592
5,2019-03-29,BUY,GS,512,166.4108428955078,77.62706756591797
6,2019-04-30,SELL,BAC,5175,26.70353126525879,138268.40136528015
7,2019-04-30,SELL,GS,1157,180.11154174804688,346657.4551677704
8,2019-04-30,BUY,JPM,3519,98.48650360107422,83.44899559020996
9,2019-05-31,SELL,GS,10,163.82952880859375,1721.7442836761475
10,2019-05-31,SELL,JPM,63,90.80228424072266,7442.288190841675
11,2019-05-31,BUY,BAC,315,23.570621490478516,17.542421340942383
12,2019-06-28,SELL,BAC,25,24.6141414642334,632.8959579467773
13,2019-06-28,SELL,GS,40,174.2781982421875,7604.023887634277
14,2019-06-28,BUY,JPM,82,92.3120346069336,34.437049865722656
15,2019-07-31,SELL,BAC,39,26.952526092529297,1085.5855674743652
16,2019-07-31,SELL,GS,32,193.5841522216797,7280.278438568115
17,2019-07-31,BUY,JPM,73,98.73103332519531,72.91300582885742
18,2019-08-30,SELL,GS,14,178.99696350097656,2578.8704948425293
19,2019-08-30,SELL,JPM,99,93.29012298583984,11814.592670440674
20,2019-08-30,BUY,BAC,495,23.846311569213867,10.66844367980957
21,2019-09-30,SELL,BAC,237,25.77761459350586,6119.963102340698
22,2019-09-30,SELL,JPM,52,100.55038452148438,11348.583097457886
23,2019-09-30,BUY,GS,61,183.86256408691406,132.96668815612793
24,2019-10-31,SELL,BAC,190,27.77131462097168,5409.516466140747
25,2019-10-31,SELL,JPM,46,108.25239562988281,10389.126665115356
26,2019-10-31,BUY,GS,54,189.88070678710938,135.5684986114502
27,2019-11-29,SELL,BAC,127,29.352230072021484,3863.3017177581787
28,2019-11-29,SELL,JPM,12,113.70246124267578,5227.731252670288
29,2019-11-29,BUY,GS,26,196.1628875732422,127.49617576599121
30,2019-12-31,SELL,BAC,120,31.040205001831055,3852.320775985718
31,2019-12-31,SELL,JPM,6,119.35919952392578,4568.4759731292725
32,2019-12-31,BUY,GS,22,203.32986450195312,95.21895408630371
