,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,25342,39.45887756347656,33.124786376953125
1,2019-02-28,SELL,AAPL,23340,41.93505859375,978797.392364502
2,2019-02-28,BUY,JPM,11058,88.51355743408203,14.474258422851562
