,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,5868,39.45888137817383,768455.284072876
1,2019-01-31,BUY,GS,124,175.53790283203125,746688.5841217041
2,2019-01-31,BUY,PFE,24311,30.70688819885254,173.4251194000244
3,2019-02-28,SELL,AAPL,5868,41.935054779052734,246248.32656288147
4,2019-02-28,BUY,GS,36,172.4342803955078,240040.6924686432
5,2019-02-28,BUY,PFE,7501,31.98075294494629,153.06462860107422
6,2019-03-29,SELL,GS,12,166.4108123779297,2149.9943771362305
7,2019-03-29,BUY,PFE,68,31.503990173339844,7.723045349121094
8,2019-04-30,SELL,PFE,1315,29.492618560791016,38790.51645278931
9,2019-04-30,BUY,AAPL,771,49.06691360473633,959.9260635375977
10,2019-04-30,BUY,GS,5,180.11155700683594,59.36827850341797
