,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,35924,25.10004997253418,98305.80478668213
1,2019-01-31,BUY,JPM,1118,87.88227081298828,53.42601776123047
2,2019-02-28,SELL,JPM,1117,88.51354217529297,98923.05262756348
3,2019-02-28,BUY,BAC,3879,25.497236251831055,19.27320671081543
4,2019-03-29,BUY,BAC,0,23.718154907226562,19.27320671081543
5,2019-04-30,SELL,JPM,1,98.48648834228516,117.75969505310059
6,2019-04-30,BUY,BAC,4,26.703535079956055,10.945554733276367
7,2019-05-31,SELL,BAC,39807,23.57061767578125,938286.5233745575
8,2019-05-31,BUY,BAC,39807,23.57061767578125,10.945554733276367
