,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,BAC,35924,25.100048065185547,98305.87330627441
1,2019-01-31,BUY,JPM,1118,87.88226318359375,53.50306701660156
2,2019-02-28,SELL,JPM,1117,88.51354217529297,98923.12967681885
3,2019-02-28,BUY,BAC,3879,25.49723243713379,19.365053176879883
4,2019-03-29,BUY,BAC,0,23.71815299987793,19.365053176879883
5,2019-04-30,BUY,BAC,0,26.70353126525879,19.365053176879883
6,2019-05-31,SELL,BAC,39803,23.570615768432617,938200.5844841003
7,2019-05-31,BUY,BAC,39803,23.570615768432617,19.365053176879883
8,2019-06-28,SELL,JPM,1,92.31201171875,111.67706489562988
9,2019-06-28,BUY,BAC,4,24.6141414642334,13.220499038696289
